userid,filled_atype2
1842523ee33ae9122c8b2d63ed10699c8d1b70b06995a15c90d3a66f2cc77a1a,NonEnglish
18455cadd7f29a4f01e7565b1dc7f08e82eca2de9699bbb7ccba68a3d8bb33fe,NonEnglish
1857a02dba3a1397e36e7c103cb7fb3b8fe2d11eb472bf632236e00b486eda6f,NonEnglish
185cb939b409c354e7239093aec0a38d4b59458f1993d49d5820026cd2c6f8af,NonEnglish
18738863ea4ba967a6d6697671189c805837b15f8f0ae64e77849dbe61540d1c,NonEnglish
188639eae415d5b862de4f751de7db5bced46258f28ba669a3eee6698a1dd273,NonEnglish
1890d93fc84ed36eaf5dbe6acd0fe0b907a0f60483a47497ca27bd353c139c21,Fearmonger
1896ab516e7d404b6fa93f9f3256a4ea901c424369da0b01d882b4d46541bc90,Fearmonger
18a664923176add7386b88f16a4e4014f6266ac5df0d5b76937e4a6bdf902ec4,NonEnglish
18bd9a7d514f6e4dae81a096a7e7387220eb6d9394e26dbb0f1745331b1c0270,NonEnglish
18e94f0b91765becc3c69ecba0e68e48c26f01e73ec7f78425cc0d5355de4bda,RightTroll
18f0ff8d72fa96f11e13a84e34dff4cbf884519b1b3582c0f753f3bdcda91780,RightTroll
19038f163f8b903adb0ecfc70940c167d019ae66b03be3f56c29564583d30bcc,Unknown
1905a758243171c8750adb710fbee02d1bb91fdcbc98ec5dbf2427e6a1c4c557,Fearmonger
190df5183c66fcdf2efe5a11eb35cc827a5f0726f4788b3ee5d3aadaeeb28dbf,LeftTroll
1930747698,NonEnglish
19471289c71c048185ed9dee034f439659848bbfd04579e6cbcfc5dcd7041e43,NonEnglish
199665cfae2db86ad8cd950d143df47674796ca0d1f5c5b320545f1e5a7f0a14,Unknown
19a9d5009d948b6844f818b521ce279de27106fafa36a10d6e9736fb92e2524b,Unknown
19aa638cb72dcc1ed2ad2c2efabcbd56979586decd9b21169fe6b510fcc63f54,NonEnglish
19b7656b5a8a0a37e4654080b0e224a09fcecbbc7d88a1b000300576570f9497,HashtagGamer
19bc8529a399475fa38d1c5ddfccba200c731fc1202c653c72021807e2ec53f2,NonEnglish
19c3780ee74251c5fc9e5a5e5129dc3b8d3816dbf7a8a1d698e4f1d5a49fc5c8,NonEnglish
19fcd9060d8817ac4a49574b5226e770abff10522d4a7579343e2a99696efa1a,NonEnglish
1a0ce3487aed3a35f5413b2be9792b8557f90415769101303e5fc2e687ef308f,RightTroll
1a1bf12b5dd58dd4d196e215439f0e0c864a4465605c2228de89b88a2703bbea,Fearmonger
1a20d482e88f3690c0dee2fa57229564fff1ac52e0a86d31902981d0fc1f5fc5,Unknown
1a2dc12c2c015bc52552b878531228b2993e803c5fa7f2864158699a497d07ba,NonEnglish
1a6f2bd7cbeb54f7d9f757a105ba56a91db9e4a5ba1a95c99ca062b6c6333119,Unknown
1a73e268f2d87d6d083c7a29a78572a7dd99f553f692fd8a3545e9458e2029a4,NonEnglish
1ab0fad4e84cc57f2f7175c8bf952ee4d8d80dc8b3dbdf33fc77f1a7b78aea5e,Unknown
1abcf956860f02ecb1dc3486772345a80845694d7b857f260cb2b62a071add91,NonEnglish
1ae504a9af47d028837f339a51a886f9bcbc122cb6e0d57d1c3944a7baa120d6,NonEnglish
1af0fa1acafbb2d1f9ef25d598632595854984349bdf18f06e1239f17540f984,Unknown
1af4fd53508cf65498ea0312d3c6d2e929d7799bdf175c1d41f7199f995d56df,NonEnglish
1b065535ccb205fde3bf555693f23f90742e96342ba9aef8a77c74204ea7a1b7,NonEnglish
1b16b4a14b0becca1f45732d0811f6a063f7c0ee0dfb7dfb745ebe78cc189e86,NonEnglish
1b2d082da158f9acb34d195e0e87bee46fa4534f601d1c98d31f2e88a74f3332,NonEnglish
1b3883b4b03d48b5b39cf0a532b98c64234e312ddfa5fb09531590525b590cac,Fearmonger
1b440ca3aeb326a4b60f7f454f37ed6bb21f8e6ed2ab51f94e1b6cc59609143e,NonEnglish
1b447a1836b11b4d64ab40cd1c6285056817b08c8bd358189d3fb7fe8dc888fc,NonEnglish
1b64a2dc93c2c64f3521c3e5651cf2b7973dad371076368dcb3f9457a463ebb3,Fearmonger
1b8b06bd3f2d76103c21ad317f7b9ab8c76eadb3edc509a651b7d3a45a5e0460,Unknown
1b8be25e66ebae99f070274f28bd89d81dfdd85e7db26ffb46da1ca909ae6d11,RightTroll
1b8d9c46fd475a91a66cd8b052a06f068cae318c4a3b6901236d3af453cc53f0,NonEnglish
1b9170131042e19616d129cd641647fa410216ccd3f44c92cb8529bc7f64a982,Newsfeed
1b9adccac803d2fc7633cef02e9e6c3d64b0af50c7550a1f3d2b84c54e765cbd,LeftTroll
1ba3dfb527704f4836e67c0316b09d268e0c63300e5e1768fa648667ed156b8e,Unknown
1bb48dbff0b8be8030a041acdc50fb4605ee3ddc0b097fc996f7e7fb6784ed43,NonEnglish
1bc702d3baf855e3e39e2f05b419b290772961960c3705426beccf59342fca64,NonEnglish
1bc8fb98ab379d63a2279d31446e2746a7ce18a73bd900e59698b8bb9f1df424,RightTroll
1bddafe0f83b274176f8998c8c0b8c7c2b1239fa18fd62356b929ce47bafbff8,NonEnglish
1bed07f5349b6e10b702ace9f990d133a6c85299cd2dbe7b9cdf467fc7f7b77d,NonEnglish
1bf030457a71b26a302fc024ecc6ce27a7499c386244c546ab2bf6215c193270,Unknown
1c04190119319c67fedddfbcbbafdc2a166360d0ea6c0802bb71d2216871aba6,NonEnglish
1c263927828b2aee00c45f3316253396d50263aa611051aea6b4bd8a03ae5ea0,Commercial
1c698c84c1dd41236676546b3a365af8edfb024049bb1ec316d3ab904b279a4b,NonEnglish
1c89dc819e553c051db60673f5e20f613fe180ae73d8321dae0a9678e9d226f3,Unknown
1cd9be1b35eee1a5ba8d79c6b560b5b331108418c1334cdf0ca0333f7a13accb,Unknown
1cd9dcae39203ce9df705a6ff0cb4b1961effb11c9959e48055606a108fedd44,RightTroll
1cf2f6f6e0e87b7856deda07f1f4ba15dba59fe610283cb1379c1c4c97a00e3a,Unknown
1d0631b283947a738df603e051b60c02bdca983db03c95dd0bf5bce597329bd2,NonEnglish
1d0bda1d9d90fc8b6553d6cb73d58f5179b38171fb9218ed322b1cb4fc26a395,NonEnglish
1d1c34f08539cae8d0239e67a91ff16e6a5789d2c5a729d6cc5737e01781dff0,NonEnglish
1d215f7a3e0a374c40a6a665088417315d7becd9b31edd619e4b52dce183fad2,Unknown
1d362ca345f6e0605d15f8b681f72bde26053f06a0a4f2bf2af877fd54bc5c4c,Fearmonger
1d52a7c0df3361442ca16e87d3f30b148e4f7b9fc1021633731c4a3e85088fe9,NonEnglish
1d646370d4fa9da97681a871b87646c2720051544178a38b4148f8ad78139e4f,NonEnglish
1d76ebde2efacc3484ef68f79f17601c140b66db580eab7cba27fdfb9d8f423f,Unknown
1d90b492dd09ddb19225a14d5c326f0ec0c7a3397b3d2ed86aca6203e9ebc456,Fearmonger
1dd572bd8ee883ba72405547ea8796648f1b30b732fdc00a397d83e49d29ee0e,NonEnglish
1ddeb42c9f7bf613c64abcd6badf6513b85cb55b8aa00733d5542af99c5f0d86,NonEnglish
1dea92cd0513f9974c54b83ca4133807ee2b3d1c43dbf59ac40e1ed588d75a86,NonEnglish
1e212abd0cc74a53a5eacbc1368a6f11875df14be78938e1f34a541419f97d5b,NonEnglish
1e4d1be44ae245f21d86e0bf7b1d993bb1355a46f3655900086681a71f527389,NonEnglish
1e538eaab1d4db0c0b3867baf7129bb9bb7296c66256a4c21e4fc8b3a3eeb9a4,NonEnglish
1e5597457b898bbf1b7d68973fc305822ad3472af1a4b998c28d408216837d0f,Unknown
1e97dae1559f2dbbeeec28c36953b8b79ec7de9af898d06911cee1587061a582,RightTroll
1eaaa78c2fd74f948d166baa5da295d215358a7c9104df2b47f28829d01401f8,NonEnglish
1eccdb77ef1471b192e73814955847fbb6cc6e46f77408961862030d878b3201,NonEnglish
1eeb7384dac044bc4302bc796ff98ec4a2c1076f5df16a09777f280eb2ee30c8,NonEnglish
1f0bcb94dc59cda69af240646b4977bee314a170b4e2ea955e6c984c07f8824d,LeftTroll
1f366a8207c205d81240613ae5ea6a310558f8cbf8ae47aa11b1fb2ad5bd67e8,NonEnglish
1f4631976583bf9d6b04e9e5f5588ec79191b8f6b3573f08c5dacf3d429a2a98,NonEnglish
1f506b0be7eff48def1a73ac305802b0aea5ddfa77508fffc24b1200c010a7e4,NonEnglish
1f56bbc3493f493fe65911a0c23f2a979eb7caec8c0cc996dbcf06cc2da4be4f,RightTroll
1f79381a4164e671b8c329f336cb96c576c86d7e8c7aa1972e9c74a0e220fb4a,RightTroll
1faa1319a9c2539731e5eea4c48036e69393a1fefe644ce480ae9b6e511d6f75,Fearmonger
1fbe42f5cee5059ce4a1ef98debaea5b4ce980a3cd3240e2419dc2ad6936430e,NonEnglish
1fd12de8d24da7591d1d82669958f862617684db4a97d05f20c75f596bcf7e82,NonEnglish
1fd6cfa46000e38b9b1499be51e43138da1635019839a3257ee993c2bb42001c,NonEnglish
1fdac06ebb156f54ed03ca124d7faa8638dff2e7229910e4b52c0149b18dd7f0,RightTroll
1fdfb9addb6c88cabd0cc6ece3f6800d500eb755aaaa40d3a4134f273baefe58,NonEnglish
1ff881a0d061a2f38b8953c8ca5e77943105fe862cd95d04f5c306afd06de879,NonEnglish
201334945,NonEnglish
201d535282a8b26e294ffdb3840dbe5c36d57d4704283810f5e72477bcdaa108,Fearmonger
202c8708b3ed415e943eade0a8e5bfb0ce7ceaf93fcc462d3bb271f73e487f2b,NonEnglish
20542e2655d2ed2f98fe21afa2d587551022c1ee48cbe93f9e7aca959236cb92,NonEnglish
208cc053725afe7496ecb49a202a6002e8e199df9458add55316b26c07bc8aa0,NonEnglish
208deaf1a186e9289d5d0e1aa76c22dda7a0f4d5e0d44d9bb2dd77bd1a9eed96,NonEnglish
209686d02d9b2635baa94a4df812f7c89ab48c1c9fb4e87270f8fc9f6ecbf2cc,NonEnglish
20a24c279b963bf7d19a7099a23a5de59168005497d44e0f5ea3e84e0b9ad6f0,NonEnglish
20b28fd6a591079b36cbdf2e128653ee7e77afd9e3f19715ed7d2d7b87efef44,NonEnglish
20b9f016f0052c29f448411206c8620a4d090ed4cb2c5649cfe666ad922eba93,NonEnglish
20bd1e2c89a14b60159b52e81d01d3d1b1aa4404c94eb1f4665f8fb7d549296e,RightTroll
20cec8927074f5f846ea12d67c8676de880ccc36f5b95f31255a1ada1bd75996,RightTroll
20e9e7bcf1b5805427cb3b92015f3974c408769417d37b7b6169a3819668dca1,RightTroll
2102138dc8a3dec5e442bfe0fff934ba663d746369cf8f3e55b9d5fd344f71c3,NonEnglish
2102d9a41e7ffa7e3f9d67b5b41a3ff77eed1d7d2a8c2c2270f3ad21bc23ad40,LeftTroll
2105f0df382368e293f051294e18c44311def4698a3463d4762b853d3414ed9d,NonEnglish
210a9dc8fd5c4fb3126178c4704d9041e8c7e8344cc87f62bac475d0a5eb77a2,NonEnglish
212274cc2985b28273a7531d4340aeaf2a6455dd1792fa19d26ba41c54d89105,HashtagGamer
212d372f771b450a49af510355b75d648be51d5ad4e6443bb81e7b91d76d5b45,RightTroll
212f2a2c1880216604c2d4d41b8bc6e8c1f2eec545580f8233913ee82aae0379,RightTroll
2133793ea04e895f437ce2c8605fa992bafd8c5754ea244c13885bc7928db5b2,RightTroll
214981070506b9500fdd35455e88d3d2d1bea6b0ebe31c5e36cf6e470e8ab81f,NonEnglish
217329002562a0e0a39e503c64e429acb013457f34189199b1e301bb6f2e97d2,Fearmonger
2178836894,NonEnglish
21920d79c168140208c8d54a28e2e67a8cadc112dd0de809b2f7e450f8dfcd20,NonEnglish
219650c8c294631773fe1945d7c72c8e25a1a1948eaf37a9e329ee8487d0ed22,NonEnglish
21aee32954a5b967392832678c526a550f4a522d446861ffbb0757ab0c279f2a,RightTroll
21b06608ae50fdd772e3ef82baea8b8ad415971fb412d27a5e874865834d67f7,Unknown
21c35c77715644e10675df5bb88f02d40412785ace111edda73b40553db68bed,RightTroll
21d4dd1bfd82d09a5edafdf8cc608c61948c62a33294b46a9d885920b70cee7a,NonEnglish
21d94530a89f0722435bfaeb153212c306087946f6ff86b24eefcafb48c722ab,NonEnglish
21e6f1927c7205a97a1dc67bb24b0df07423e1962dade38ec333f103a7926dcf,RightTroll
21ede93ad40450cf820f249bde68d4622b61894a6597de8c6290f034acc8f059,LeftTroll
21f4f53d4ca0173fe81aed5e33ee4c236b802f55fb245bc09a1e0b2015a7366d,NonEnglish
2256210373,NonEnglish
225e0dbb97edf7a5f955f017ed0098c58032ebc81c5c932f97a3040828fb0282,LeftTroll
2260605925,NonEnglish
2262049316,NonEnglish
2263064f8c6b811b350ee05a1f00d82ba82013bd0d01d18630b530d6dde400a6,NonEnglish
227f8a5a4a077cb599f556a2ea3159f284fa4b3285ad723cfb25b94a8a833006,NonEnglish
2281cf803ead328213450822c7eafa6b84c909936b38adb875d26f9bc5876d9e,NonEnglish
229217263f92580803d1f911d843306459e118a276d279464e5a7da268529598,RightTroll
22954a99222f0f95f64273d80581dcebc3c0205f9bd66a88e36a3ba3b46bc9df,Unknown
22ca3f1b3fd9567be220a8b55f2f648d73b9c9171a94710579f9169c0723c55f,Unknown
22d2caecda92565ffddb12dc7c0d5296d23c102e10d524c7714919f989b29752,RightTroll
22d3da25c6b5d0e8fe1bbcff459bd2781bbf05f1378255214f487e8178dbbdcc,NonEnglish
22eb391be340679b5fc8c3fcc7980a02c5fefb4aeabcf3d2a52ff74d0f8d74ce,NonEnglish
22fb77e238ddb1f311858e3f1fa29cf8094c9c4826d5445f8b6267aa00a0ebd5,NonEnglish
2314921d5935d8578549136c0345407039a02b025978c86ee95cd350e27a2454,Fearmonger
2329889815,NonEnglish
232aaed47f4b0265855372ac4b54f89151520f03f6eea1196cbb772ff418498e,NonEnglish
2347ccb51951282b75565934b3a681ecae4864529ca38700b0ceb9d9104c02c6,NonEnglish
2351739462,NonEnglish
2370083fc399bf88145e9af3c1219c3117b3befa8d77be3fbbc3f2cc827857ef,LeftTroll
237d668640e8c2562f03624c08c150f6d7fd5c23e8b6e47248eea93c4099f4e6,NonEnglish
23daeaddd045c9fdbafa2183bb329a0df1adb5643d8d1af479613743201e2370,NonEnglish
23dde95f6135ab333fab997ea397603ddf208d1f91a43846f0a162581949fa0c,Newsfeed
241d2b1113b86bcfea377a9bfcf035f833d65a3a7b97f4e874b14d2f89444b09,NonEnglish
24751d4b1984d3c5abf3713b003d995346afbf894fcb1622af0ab999a22d42b9,HashtagGamer
247caa4e9f41917b58849c4b9c1115cc64b43ed7cdb8f70f04ab6ce8ea1d7a7a,NonEnglish
2481527106,NonEnglish
2484642526,Newsfeed
248cb301207e1d0196cf0b3b4c7b962c7ec0aa9054465fdee880f1e72593d0f8,NonEnglish
248e38be332960041c27149ac0cf9de6d7767f4221621313289792bbc7c762cb,LeftTroll
249064136b1c5cb00a705316ab73dd9b53785748ab757f02df7e7a9876906139,NonEnglish
2494112058,Newsfeed
2494509505,NonEnglish
2495567768,Newsfeed
2496049669,Unknown
2496599688,HashtagGamer
24aaaab0858376514e33803dafb9428e9fc1a49eaf7925c91d3fa5c2be626159,LeftTroll
24b708f0384fd81f14cff16a4b99b9d0f1a25b4370c7a4ba2f2029c3a2709348,RightTroll
24d6e4f383b88b02e6d3524579df31798a3a8002574a031229f7921082b0cfcd,LeftTroll
24daac98919d24d457e4c89aafb078e574d44e961f379fdfa4e4678f91b22f66,NonEnglish
24e66594cf5151f074256fff0f131cc1cdcb94f12a6d3eeb0c3daeb89854108b,Unknown
24f584ee628ad2ab30e9ca8117beadd168d3221c0b917d986192c4c824756110,NonEnglish
2503fce373be75b596b2a00132cf539d95b135da0e1f20772c60937bbd861ccd,RightTroll
2512420407,NonEnglish
2516280f2568b936378a9f78eb8169df9a4f70e42cb248b71e36ed3b3809b80b,RightTroll
2518710111,NonEnglish
2525622731,NonEnglish
2526041465,NonEnglish
2526297190,NonEnglish
25264c3843319f478632c8c466900c2da6445f3809c923b1ebacecddc929ff37,NonEnglish
2527472164,NonEnglish
2528776985,NonEnglish
25307f6610fcb49d70079a7fa43484b450e41d4780b5b4f9503f6fbfba79c7fc,NonEnglish
2530830345,Newsfeed
2532611755,HashtagGamer
2532ad54b22530b57333d1c1f72580afe0255f03271c408eb4b8550e09778899,NonEnglish
2533364158,NonEnglish
2534367226,NonEnglish
2537507303,Newsfeed
253f9d532eb9a650d54e0961715f1b6c47ac5cbc493cb0a18c6df05708c4c9c1,Fearmonger
2543692403,NonEnglish
2547141851,Newsfeed
2569229674,HashtagGamer
2570017414,Newsfeed
2570574680,NonEnglish
2570631118,RightTroll
2571870453,Newsfeed
2572896396,NonEnglish
2573225349,HashtagGamer
2573726278,NonEnglish
2573933721,NonEnglish
25741a83691c846fc89be65ad56ec28d513429c0e6d1f66cab9b078206d70094,NonEnglish
2574563383,NonEnglish
2577082467,Newsfeed
2578422308,NonEnglish
2578890822,NonEnglish
2580465949c02b98854b5057b7316e9ed18b06b861e58712f00508f157525204,Fearmonger
2587474264,Newsfeed
2587843805,Newsfeed
2589513234,NonEnglish
2591847731,Newsfeed
2598367019,HashtagGamer
25b80b8c85306e068ec30f74058caa0e4794824bd107e3352a520178d4536f9d,LeftTroll
25d5ce2881f8e7dbaf6641c2b60eabba62f9f5d9f20bd93ee799826b17e45048,HashtagGamer
25e863abb00b1e57e14b26dd3aad204b676fcf9f262034c9733382ae993c9436,Fearmonger
25f1b4c55f0b065d7bea05ae2d586f87e91016c81ee5acc15fd1d0a5e1824fe8,NonEnglish
2601235821,Newsfeed
2611151319,Newsfeed
2616344667,HashtagGamer
261a553ac8e01a3f5ab164abfff49b4e3a48d4a735727ab151cbccb391f68004,LeftTroll
2620614029,Newsfeed
26210570200bb9bf42551c9faa466b72e8a9bfdecf4b005ed8ff5bffdc797e2d,RightTroll
2624554209,Newsfeed
2628066159,Newsfeed
262e0bfc8ce8b484723cf0cefb2bb03d9a90d1b6f0016171fa71ab1bc10eecfe,Unknown
2630842499,Newsfeed
2637b0478faa3a6a29b773f3ed366d81e017cf0cbb060a185cca49f9a1daef37,RightTroll
2648734430,NonEnglish
2650e721bb28b7b4946322aaec33365069bc183bd1110f1e8926bf4dd1219529,Fearmonger
2655a4de453d79c31bb290b656e84419fd2ed887d39d6be3d36de6eb63e64dbb,Fearmonger
2659015536,NonEnglish
2665564544,NonEnglish
2670490950,NonEnglish
2673148fbcf9af0a4ef79ff544d8b43abb4bc566a6ef0baf42461ac7e42708f3,RightTroll
2675966513,Newsfeed
2684938206,NonEnglish
2687277211,NonEnglish
26884259b90035e06f180867532f0e136601769647e6fd228ad9a44faf353cb7,NonEnglish
269b837eb1331949aadb8dde65557d89274887b5b6b2430748f6e410fc2ab1b7,RightTroll
26b726d4badc7469a55f54ddd40cff3be52807c2c1f6e85fdb38437d6cb26c4d,NonEnglish
26c17357d9082a7e652c2f540a6dfa252ca3cfbb9f3b4079c6111c4c6a263b8f,Fearmonger
26c8bc9034a0bedc42f7b43c8a0d95d742f9d0a71692dea54e6fcf4c4e777bb9,RightTroll
26e5c49a681bba8141696d1995dade3efe26aae732d429a88188406cd7cc7458,NonEnglish
271484d1d8f811c7184958d7d25b346f3733d2dc1d265eb8bd75764f0991b3b1,NonEnglish
2721995401,NonEnglish
2731c5c45ba22f449d18908262d17cc720c7a28cfd5e521ffe7409422c661e3b,NonEnglish
2742482932,HashtagGamer
2743327187,Newsfeed
274d180d1de8828a8e3e7f62eec224ba9e3d04481e5d9eb29bf1cab882004a1b,LeftTroll
27523ae0eb525dd012c85f60e628d86fe6efd198b72d2d25ec6e2d749d173625,Fearmonger
2752677905,Newsfeed
2753146444,Newsfeed
2753211010,Newsfeed
2753338899,Newsfeed
275b0db83966b78f85f7eaf7671d14114fd988f29c1d2e5674eedc7a9b4d1f8a,NonEnglish
277786880fdb3b73b34dacff7a4ac44bdc009b5e88bb5cb9f4320621f012823b,NonEnglish
277d0c15e4a96496bde5267cc5ddcbb638a6d5f69e37285a7a31289c8be721f9,Fearmonger
27951036bf793fa94cc11f66cfc0e859f60c4cbcdb57b029285791e2968b4dce,Fearmonger
279669c7ed8b9561873570d1c7de8b3b4f3a3cbbce117bf470c257f159f6f6ff,NonEnglish
27abaa02ebd679ad442699bf3a55adca59030ce1f8ff6f2def6cc7a61c992d2a,Fearmonger
27b93ba228eb4137131221eea1f595b141182ee2c99db530c25351276ff8b962,RightTroll
27cb55c99b31a75213a3809b8f208bd620ad17035556e6a5ed01a68961a62726,Fearmonger
27e78d08e4fedeccd34553f6771d64e8bc80fab8a1ed45f78c4b3343155e344e,RightTroll
2808833544,NonEnglish
2822fb15d5f180f03dec17f4f7adfdf00d71d50f0ed2513a2e6c2ad34b56e856,Unknown
28236d19d3881a82433420a5fac4c3fa71aa39321eed45ef86b0de6628ffdbea,NonEnglish
283bf35782c5ec8f1781801d64b68607a5f7d6ea87aaaeb04a44e287bbdb3069,NonEnglish
286a2c9f1394741661c170f19df87953de1f3c1122e6a21d41f5c134da6bc924,NonEnglish
2874f88483059f58932220051363c51491c40f9d0e36a88f5e4970f9882a0eb3,NonEnglish
2878166306,HashtagGamer
287ce3c41e680437fb9649adcc59e229748e868274f4e05a39e390a42b7b9b78,NonEnglish
2882013788,HashtagGamer
2882037326,HashtagGamer
2882331822,RightTroll
2882350436,HashtagGamer
2883600fb0beaa3785c78373e766a11cdeeb6813204f48363ed7c2a6b8809969,RightTroll
28a93549e6a536a67b7026a0fdf1caf08b7cded36c7e96447f038820872019ff,Unknown
28c0fcf1adf6952dbe3799fa897a562b2bd56a9e8c65de4e4cfa26807ffd1fc3,NonEnglish
28c3d231df419a7cf588ed7a17f71fee0502793b60610fe7ed3b125d0691d864,Fearmonger
28db065cf559048b1705a1dac4d6c459e0f9241ea643b2937f57026d85842e87,Fearmonger
28decfccddd84f67c4f47019afb636ad3d347a32482811038478ff8b09e345ba,Fearmonger
28f4511b7ff9433fb19e7442a88a2391145a76668a223f3cf7fcfbb5f89eaebe,NonEnglish
2912754262,RightTroll
2928870434,Newsfeed
2943515140,Newsfeed
2944766250,Newsfeed
2944944427,Newsfeed
2951464703,Newsfeed
2951506251,Newsfeed
2951539528,RightTroll
2951556370,Newsfeed
2951758027e2a29c3c2576a5d667d9e1026dd6b16b6a2542f47cbd19762f759b,NonEnglish
2956844f0767337e0bdd2910ba5f068adc99cd9b60d96fb93e18ad639d92585f,Fearmonger
297641532edfaa64425520d0e4c19136a694d424e4378d941aa551db8f90ad29,LeftTroll
29835c5a697db60d35c50929f61d798093902eb917b03b463906fcae274551ba,Unknown
299419a318067047c07245c4b4d26ca6b65de31bf2a941cbc4f1966eaa91437f,Unknown
2997392589,NonEnglish
29e617496e068add2769ae069d6692316122643da64cbf939e55c97ec02e86e1,RightTroll
29e7683fb9b6aa6986c61c9b97868c601e8aebdc182fe993a8803c18cff81d51,Unknown
29ee51d7d36e99897d503f928d34a3c0660f1658e5fdb4d4b7c8c7647ba4126e,NonEnglish
2a1ac0e5e15b839fc8e190544c3b978a91dde30a62ed7417876a7817748da27a,Fearmonger
2a1b071c8ba79a8090cb33e7b0c05453dfd89cff09e1e4b4b572b12758035a3e,LeftTroll
2a2383f1a63d6ba732eb854df2866671632bf956322bbac9a9e6e8c2e79497e7,NonEnglish
2a4169248b493eeb697358831bfe310414e2ac9eb6a888ba7d601a9e55ec857f,NonEnglish
2a43e23eca4448ffca04ed734fc93ed2039e1d73da5c30ecded8bf36214f5425,Fearmonger
2a65a842fc2fe3628c9c0b310d5fc03b866bb4bcb23ed4d8d92063f9c6c2f8d6,RightTroll
2a78ac175d3bb76194f9cb2d876770c4795a6f8c6fc704f24f472fea0b3a6d8d,NonEnglish
2aae433624dcea729731ff8e44b0bdedc56e7cc9eea9bedd14bb264b07eedd5c,RightTroll
2ac7284f709b62724eea79376aa685f6c3d56566fa8edc920e08a1d729624acc,NonEnglish
2aed5a934f05d49682db65cd103e4dfd3429a0e8cb1f4700a4c43d5d9b4ea9ad,Fearmonger
2b0d7525bed1df5119b7956f9be4888b45686172d68006a90634e87952eb45d3,HashtagGamer
2b17ba0e0abba25ac01569a56018d986985494d4e20f402736b667fbbcc48cbc,NonEnglish
2b3d38e8a205e5dcb3652ae798e526ac8fda7a12caf6b817ad2d2fbc740b0e43,Fearmonger
2b4b8fc14042fdef32f6a7313eb71599f436c741911b350b914ff3b53fda76c3,NonEnglish
2b6aa3cefe3de121f092b97804112d27045a389be225c9d4e0b3946eaee6072e,RightTroll
2b703b4de58d070fc92d36ef6d7b4354134c02bff2a1af02eb4db3eebc212d10,RightTroll
2b74793a3da4cf4943c366adf80ef4a255b237388918d4e97420f4bddd1cb9a7,Fearmonger
2b7e04a1d78018017cdc346ac57dc9a233a526fb865b294e01ab01d7192cb831,Newsfeed
2b8853ccd64fb5788065ff5b212ccb76a209878cd44e1ee0fe9b7b20ad935b29,NonEnglish
2b8c4d5f16098a358fb192a8f85f761e6a9b4cc179bad8d3e8458392717d5a01,NonEnglish
2b99f30cb677d83c281152d44b6cad633dc2edd2524d9ff298ada217124ba4c3,Fearmonger
2ba02efb876f35baa490e6afad5a39b609886313cc5cf95360d95e99e33eb04b,Fearmonger
2bec9ee174655fbc69191424cd5c5d0d50738a1997d39906665c64d0d02ab7ec,NonEnglish
2bfa3676ec659d15d5c6e59b9c043b6208b4dd58b2105bfab4e0bbc1c87bb228,Fearmonger
2c0719ed6660d1eca8624deadc34007ca1f2fb4e0ee86ce046abd8ec41736834,Fearmonger
2c1026b37a63877514f7989a26a181b1636f6b2583d3a70478ed0593b5a8202c,NonEnglish
2c209a20c56ade1978b47d82fc95a04b94c15446ad844ead45f690e9c93a795f,Fearmonger
2c279b200f874a3974e7cb041b1b35726e3f43a60240b44a8957eb7e791c9e98,NonEnglish
2c29a8a9dfba6e422ae26e29989b83f0d59baa039f937fc779d61028892034d9,NonEnglish
2c2e15ce82d044e1dc32221e58fa5fe78942da25e7aab7518107876023620dea,Fearmonger
2c36f251e845dfb1e92cc2fc3d2a38d754b11749d4e29ccb6f28182fa4028c08,NonEnglish
2c37456aa783909c7ea5a94bef112042eb1b59411d383014332e15e2d3dd2206,Unknown
2c4b080ef7a27eccc03df74065f54f09ed4ccb3234f43d118a38e2c7bec58460,Fearmonger
2c4cbf1bd17e3f632efbced6a8cf7013c88ba569c54726f4765e11142ee31e2a,LeftTroll
2c56ba97d19e32cc4ab9d04b81f8e09aa29ed92d2954fa2e308109b380fc9b58,NonEnglish
2c6d57dbb9fd7650ba965d472c8f41d1b227799326ca0374f6f90fad18977ccd,RightTroll
2c75e6e214a87437befaf283a388b63a4b8f412b94b6b870bbd9313da3e20183,NonEnglish
2c832a4a75f2e77e6d85ade71f18e4d01d44375d316d4ca198baa96ccf52f60e,RightTroll
2c8bf19ab5dfcdb5012a85fc65a62580da23da998aa8f729f15eeadc47e71e54,NonEnglish
2cab58e31ea963665bbd9ea998792d142565811dc38110acb79ee9f161898248,NonEnglish
2cb3d8e191c854943546778032e0858d9f3558be52a2f74d0688ce6ab324fd21,NonEnglish
2cb7b1f028df5f8e6b632ce702324c3e450f12f99f5b35899ffeddca3d50924c,NonEnglish
2cbbcc0e67464a14a05e30d74a8763507330c6a5cf100380d871718979400e6f,NonEnglish
2ccca1a20bca8100d3c677121e1a2af0da12f5bf699a7a224e139db058f8f380,NonEnglish
2cd22cdf439d8d0d7f63c0c822d5afbf065f31d215de6a0a19fb7764c7c94164,NonEnglish
2cd644cca1a5d5e7d4d308b736269ba5cb4a75a8ad6ce46831594815a00c352a,RightTroll
2ce6b2cfcda88d211339bd459e9d28bad0128d9286311ef37b798fa90a36f78e,NonEnglish
